,date,JPM,BAC,WFC,C,BK,JPM_ret,BAC_ret,WFC_ret,C_ret,BK_ret,port_ret,port_volume,quarter,DGS1,DGS10,DGS1MO,DGS2,DGS20,DGS3,DGS30,DGS3MO,DGS5,DGS6MO,DGS7,month,year,weekday,dayofweek,sentiment_bert,vader_neg,vader_neu,vader_pos,vader_compound,vader_compound_dummy,roberta_neg,roberta_neu,roberta_pos,roberta_compound,roberta_compound_dummy
606,2022-05-27,125.23220825195312,35.53815078735352,44.30187225341797,50.82305908203125,44.51417541503906,0.0141379330584183,0.0095445011267838,0.0063596618359373,-0.0086893037083598,0.01795894639359,0.0106378213278649,97.20347815419392,2022Q2,2.01,2.74,0.69,2.47,3.16,2.64,2.97,1.08,2.71,1.54,2.76,5.0,2022.0,4.0,Friday,1.0476190476190477,0.0926349206349206,0.7881746031746032,0.1191269841269841,0.1632809523809524,2.253968253968254,0.1849608369031181,0.666272193429962,0.1487669620130743,-0.0361938748900438,1.9206349206349207
607,2022-05-31,126.14804077148438,35.71094512939453,44.1860237121582,50.62401580810547,44.638671875,0.0073130749055283,0.0048622209713427,-0.0026149807077471,-0.0039163969568324,0.0027967823463013,0.0008924336018539,97.2902258043158,2022Q2,2.08,2.85,0.73,2.53,3.28,2.71,3.07,1.16,2.81,1.64,2.87,5.0,2022.0,1.0,Tuesday,1.3380281690140845,0.074225352112676,0.8047323943661973,0.1210140845070422,0.2732211267605634,2.352112676056338,0.1590342048955687,0.6614814997768738,0.1794842982035077,0.020450093307939,2.056338028169014
608,2022-06-01,123.93476104736328,35.20216369628906,43.59713363647461,49.6572151184082,43.71928024291992,-0.0175450978912182,-0.0142472127596163,-0.0133275191159949,-0.0190976688487536,-0.0205963034620433,-0.0158640192607081,95.7468117882775,2022Q2,2.16,2.94,0.77,2.66,3.31,2.84,3.09,1.15,2.94,1.63,2.98,6.0,2022.0,2.0,Wednesday,1.1549295774647887,0.0773239436619718,0.8190845070422536,0.1037183098591549,0.2114605633802816,2.295774647887324,0.2221730068706395,0.6428975582542554,0.1349294394267801,-0.0872435674438594,1.7887323943661972
609,2022-06-02,125.92860412597656,35.43388366699219,43.7612533569336,49.69513320922852,44.50460052490234,0.0160878438120464,0.0065825490927864,0.0037644612562712,0.0007635968052155,0.0179627907325758,0.0096787036220763,96.67351680233496,2022Q2,2.15,2.92,0.85,2.65,3.3,2.83,3.09,1.17,2.92,1.64,2.95,6.0,2022.0,3.0,Thursday,1.2112676056338028,0.080281690140845,0.8118873239436619,0.1078309859154929,0.1823042253521127,2.267605633802817,0.2152088689880156,0.6086470518313664,0.1761440799414166,-0.039064789046599,1.9154929577464788
610,2022-06-03,124.17325592041016,34.94147491455078,43.26889419555664,48.65251541137695,43.66181564331055,-0.0139392334072915,-0.0138965504619551,-0.0112510297034019,-0.0209802797682802,-0.0189370283442992,-0.0135182450874601,95.36666050873433,2022Q2,2.18,2.96,0.87,2.66,3.33,2.87,3.11,1.21,2.95,1.68,2.99,6.0,2022.0,4.0,Friday,1.0476190476190477,0.0822063492063492,0.804968253968254,0.1127619047619047,0.1916142857142857,2.2222222222222223,0.2172247584879634,0.6403766991127104,0.1423985380975026,-0.0748262203904607,1.8253968253968251
611,2022-06-06,123.76303100585938,34.90285873413086,43.55851745605469,48.71885681152344,44.006591796875,-0.0033036494977124,-0.0011051674411099,0.0066935674202597,0.0013635759546148,0.0078965143451903,0.0045538203728972,95.80094315025416,2022Q2,2.23,3.04,0.88,2.73,3.41,2.94,3.19,1.26,3.03,1.74,3.07,6.0,2022.0,0.0,Monday,1.2727272727272727,0.0666727272727272,0.8246727272727272,0.1086545454545454,0.24682,2.272727272727273,0.1797884797296401,0.6433683143420653,0.1768432047218084,-0.0029452750078317,1.963636363636364
612,2022-06-07,124.08741760253906,35.095951080322266,43.89640808105469,49.38234329223633,44.38008880615234,0.0026210298345419,0.0055322788216938,0.0077571654118138,0.0136186791754924,0.008487296880461,0.0066919355256754,96.44203688511456,2022Q2,2.26,2.98,0.87,2.75,3.35,2.91,3.13,1.26,2.99,1.75,3.02,6.0,2022.0,1.0,Tuesday,1.1612903225806452,0.0805967741935483,0.8099516129032258,0.1093548387096774,0.1696435483870967,2.193548387096774,0.2363627831106104,0.6454807635276548,0.1181564516718348,-0.1182063314387755,1.8387096774193548
613,2022-06-08,122.11260223388672,34.651824951171875,43.085479736328125,48.72833633422852,43.4223861694336,-0.015914710828924,-0.0126546258323059,-0.0184736833872417,-0.0132437408678138,-0.0215795565642484,-0.0185043896498948,94.65743585596286,2022Q2,2.29,3.03,0.89,2.78,3.4,2.94,3.18,1.28,3.03,1.77,3.06,6.0,2022.0,2.0,Wednesday,1.144578313253012,0.0756626506024096,0.8087710843373493,0.1155662650602409,0.2491710843373494,2.3132530120481927,0.1951930068702582,0.6644226565777537,0.1403843389588396,-0.0548086679114185,1.867469879518072
614,2022-06-09,119.54632568359376,33.319435119628906,41.193302154541016,47.36345291137695,42.1773681640625,-0.0210156568883665,-0.0384507838597375,-0.0439168275104917,-0.0280100558633853,-0.028672261365671,-0.0352487268852955,91.32088175181364,2022Q2,2.35,3.04,1.05,2.83,3.4,2.99,3.18,1.3,3.07,1.81,3.08,6.0,2022.0,3.0,Thursday,1.2266666666666666,0.0724266666666666,0.8120933333333333,0.1154399999999999,0.2699546666666667,2.36,0.2318307553790509,0.6481722078720729,0.1199970425168672,-0.1118337128621836,1.7733333333333334
615,2022-06-10,114.05126190185548,32.02566146850586,38.69293975830078,45.22134017944336,40.98023986816406,-0.0459659780450484,-0.0388293993123811,-0.0606982753375745,-0.0452271234519526,-0.0283831909862611,-0.0503556613844852,86.72235835298669,2022Q2,2.58,3.15,1.1,3.06,3.45,3.21,3.2,1.39,3.25,1.98,3.24,6.0,2022.0,4.0,Friday,1.152542372881356,0.0766610169491525,0.8003050847457627,0.1230338983050847,0.2634,2.305084745762712,0.2051220813655625,0.6525021655074621,0.1423757495042883,-0.0627463318612742,1.88135593220339
616,2022-06-13,110.6550064086914,30.91533660888672,37.64067077636719,43.30670547485352,39.716068267822266,-0.0297783245580102,-0.0346698493865939,-0.0271953743630413,-0.0423391853711622,-0.0308483211520653,-0.0286025748577557,84.24187560635428,2022Q2,2.89,3.43,1.13,3.4,3.68,3.56,3.42,1.73,3.56,2.25,3.53,6.0,2022.0,0.0,Monday,1.304878048780488,0.0899146341463414,0.7978902439024391,0.1122560975609756,0.1464048780487805,2.2195121951219514,0.2627279485473636,0.6145156345716337,0.122756416227941,-0.1399715323194225,1.7560975609756098
617,2022-06-14,108.81378173828124,30.374658584594727,36.13465118408203,43.5626220703125,38.88286209106445,-0.0166393255051635,-0.0174889903717423,-0.0400104344907348,0.0059093988483509,-0.0209790700111388,-0.0303800213169733,81.68260562965143,2022Q2,3.15,3.49,1.19,3.45,3.72,3.6,3.45,1.83,3.61,2.43,3.6,6.0,2022.0,1.0,Tuesday,1.3595505617977528,0.0877303370786516,0.8108988764044944,0.1013820224719101,0.0461561797752809,2.067415730337079,0.2518514056972573,0.6263779498887866,0.1217706424309714,-0.1300807632662858,1.7752808988764044
618,2022-06-15,110.10169219970705,30.94430351257324,36.84903717041016,45.09812545776367,40.0991439819336,0.0118359130695731,0.0187539532795744,0.0197701088268102,0.0352481855883877,0.0312806677661894,0.0203167340014324,83.34212940077296,2022Q2,2.93,3.33,1.21,3.2,3.64,3.35,3.39,1.74,3.38,2.32,3.39,6.0,2022.0,2.0,Wednesday,1.1574074074074074,0.0780648148148148,0.8148425925925926,0.107074074074074,0.1760388888888888,2.25,0.2318730968464579,0.6403217617836263,0.1278051440992081,-0.1040679527472497,1.7962962962962965
619,2022-06-16,108.21275329589844,30.751201629638672,36.34703826904297,44.44411087036133,39.46706008911133,-0.0171563112797791,-0.0062403047092691,-0.0136231212513281,-0.0145020348576319,-0.0157630270887342,-0.0149008413188881,82.1002615553938,2022Q2,2.88,3.28,1.19,3.14,3.59,3.33,3.35,1.59,3.35,2.24,3.36,6.0,2022.0,3.0,Thursday,1.0348837209302326,0.0928488372093023,0.7981511627906978,0.109,0.0773116279069767,2.0930232558139537,0.2374528024053244,0.6586183877878411,0.1039288181724936,-0.1335239842328308,1.7674418604651163
620,2022-06-17,107.83114624023438,30.81878662109375,37.14830780029297,44.09341430664063,39.39045333862305,-0.0035264517724689,0.0021978000166971,0.0220449744850999,-0.007890731906948,-0.0019410300720477,0.0108688229736254,82.99259476432772,2022Q2,2.86,3.25,1.15,3.17,3.55,3.35,3.3,1.63,3.34,2.25,3.34,6.0,2022.0,4.0,Friday,1.0746268656716418,0.0859402985074626,0.7811492537313434,0.1327761194029851,0.2573626865671642,2.3134328358208958,0.2424186999881778,0.6382400019844966,0.1193413003417315,-0.1230773996464463,1.8059701492537317
621,2022-06-21,110.50237274169922,31.71670150756836,37.64067077636719,45.45829772949219,40.53011322021485,0.0247723092501834,0.0291353094952815,0.013253981277455,0.0309543600629267,0.0289323880533851,0.0193279481371848,84.59667133170305,2022Q2,2.92,3.31,1.08,3.21,3.63,3.35,3.39,1.7,3.38,2.46,3.39,6.0,2022.0,1.0,Tuesday,1.1866666666666668,0.0861466666666666,0.80272,0.1110933333333333,0.1614946666666666,2.2266666666666666,0.2212490582528213,0.6423800146579742,0.1363709305350978,-0.0848781277177234,1.88
622,2022-06-22,109.88226318359376,31.475330352783203,37.26415252685547,44.737937927246094,40.44392013549805,-0.0056117307051403,-0.0076102224793949,-0.0100029633305078,-0.0158466075111902,-0.0021266430776664,-0.0073052655195085,83.97867018555834,2022Q2,2.79,3.16,0.98,3.06,3.49,3.2,3.25,1.61,3.22,2.4,3.24,6.0,2022.0,2.0,Wednesday,1.146341463414634,0.0833170731707317,0.8079512195121951,0.1087195121951219,0.0991756097560975,2.1219512195121952,0.2284011429675468,0.656044512260251,0.1155543387753934,-0.1128468041921534,1.829268292682927
623,2022-06-23,108.6802215576172,30.973268508911133,36.58838653564453,43.93228149414063,40.22364807128906,-0.0109393599217023,-0.0159509634448579,-0.0181344789935562,-0.0180083497459279,-0.0054463579067265,-0.0137542982138616,82.82360251222265,2022Q2,2.78,3.09,1.12,3.01,3.45,3.12,3.21,1.65,3.14,2.44,3.16,6.0,2022.0,3.0,Thursday,1.178082191780822,0.0834383561643835,0.8032465753424658,0.1133561643835616,0.1577054794520548,2.191780821917808,0.2174134479759082,0.6650590080104463,0.1175275412324356,-0.0998859067434725,1.8356164383561644
624,2022-06-24,111.923828125,31.1953353881836,39.34940719604492,45.36351013183594,41.7559814453125,0.0298454173252047,0.0071696301347266,0.0754616675351507,0.0325780630784264,0.0380953356420497,0.0566191980644052,87.51300846726976,2022Q2,2.83,3.13,1.19,3.04,3.51,3.13,3.26,1.73,3.18,2.51,3.19,6.0,2022.0,4.0,Friday,1.078125,0.079921875,0.794921875,0.1251875,0.2753453125,2.296875,0.2031419635168276,0.6847830330953002,0.1120749994952347,-0.0910669640215928,1.859375
625,2022-06-27,111.02706146240234,31.23395347595215,38.84740829467773,45.335079193115234,41.23881530761719,-0.0080122944114824,0.0012379443044288,-0.0127574704967258,-0.0006267358640915,-0.0123854384400625,-0.0115181058343201,86.50502437386399,2022Q2,2.89,3.2,1.16,3.08,3.56,3.21,3.31,1.79,3.24,2.56,3.27,6.0,2022.0,0.0,Monday,1.015625,0.07978125,0.798421875,0.121796875,0.2111515625,2.296875,0.2231114245369098,0.6287627113051713,0.1481258696585427,-0.0749855548783671,1.84375
626,2022-06-28,110.49282836914062,31.14705467224121,38.78947830200195,44.74741363525391,41.04727935791016,-0.0048117376630978,-0.0027821903422454,-0.0014912189826499,-0.0129627116202449,-0.0046445550939879,-0.0029551381714473,86.2493900743148,2022Q2,2.88,3.2,1.12,3.1,3.55,3.21,3.3,1.79,3.25,2.55,3.27,6.0,2022.0,1.0,Tuesday,1.2023809523809523,0.0965714285714285,0.7987261904761905,0.1046785714285714,0.030975,2.0595238095238093,0.2710777526732445,0.6114526536493075,0.1174695922194846,-0.1536081604537598,1.7738095238095235
627,2022-06-29,109.99674987792967,30.7608585357666,38.33574295043945,44.64315032958984,40.616310119628906,-0.0044896894987032,-0.012399122181488,-0.0116973821619839,-0.0023300409385433,-0.0104993374718805,-0.0097261722838964,85.41051364707103,2022Q2,2.88,3.1,1.12,3.06,3.46,3.13,3.22,1.78,3.15,2.55,3.17,6.0,2022.0,2.0,Wednesday,1.1153846153846154,0.1011025641025641,0.7892435897435898,0.1096410256410256,0.0222730769230769,2.051282051282051,0.2863117701565034,0.6228313847230031,0.0908568412280426,-0.1954549289284608,1.6666666666666667
628,2022-06-30,107.4304656982422,30.056041717529297,37.814430236816406,43.59105682373047,39.94591522216797,-0.0233305455164396,-0.022912781105176,-0.0135986072918165,-0.0235667397594482,-0.0165055588625947,-0.0165458524383244,83.99732389158508,2022Q2,2.8,2.98,1.28,2.92,3.38,2.99,3.14,1.72,3.01,2.51,3.04,6.0,2022.0,3.0,Thursday,1.1547619047619049,0.085345238095238,0.7914761904761904,0.1232142857142857,0.1958142857142857,2.25,0.2346259618976286,0.6512686691823459,0.1141053735322895,-0.1205205883653391,1.8214285714285716
629,2022-07-01,108.80425262451172,30.471206665039062,38.53847122192383,44.42514801025391,40.625885009765625,0.0127876847348711,0.0138130280564401,0.0191472139226493,0.0191344566362836,0.0170222608198074,0.0171808695157157,85.44047095303573,2022Q3,2.79,2.88,1.27,2.84,3.35,2.85,3.11,1.73,2.88,2.52,2.92,7.0,2022.0,4.0,Friday,1.1846153846153846,0.0784615384615384,0.8065692307692308,0.1149692307692307,0.1769876923076923,2.230769230769231,0.2403506205059014,0.6545456927556258,0.1051036852053724,-0.135246935300529,1.7846153846153847
630,2022-07-05,108.39039611816406,30.16224670410156,38.712249755859375,44.17871856689453,40.300270080566406,-0.0038036795103578,-0.0101394068286763,0.0045092223024323,-0.0055470708460555,-0.0080149621139563,-0.0001314417198707,85.4292405105871,2022Q3,2.77,2.82,1.33,2.82,3.31,2.82,3.05,1.9,2.82,2.59,2.87,7.0,2022.0,1.0,Tuesday,1.1320754716981132,0.0963018867924528,0.7996037735849056,0.1041698113207547,-0.0076490566037735,1.9433962264150944,0.2685714818291225,0.6425190222150875,0.0889095027386298,-0.1796619790904926,1.69811320754717
631,2022-07-06,107.68779754638672,29.911216735839844,38.13301467895508,43.74271011352539,39.821414947509766,-0.0064821109336236,-0.0083226548315308,-0.0149625785263649,-0.0098691964708969,-0.011882181734746,-0.0122848996241263,84.3797508659492,2022Q3,2.82,2.93,1.36,2.97,3.42,2.99,3.14,1.9,2.96,2.62,2.99,7.0,2022.0,2.0,Wednesday,1.253968253968254,0.0735238095238095,0.8095079365079365,0.1169206349206349,0.2584968253968254,2.3492063492063493,0.1966654502579735,0.660961999306603,0.1423725581151388,-0.0542928921428346,1.873015873015873
632,2022-07-07,110.4115219116211,30.7608585357666,38.7315559387207,44.482025146484375,40.50138473510742,0.0252927855086007,0.0284054576391976,0.0156961432188038,0.0169014455446459,0.0170754803287114,0.0182880590820542,85.9228927351147,2022Q3,2.87,3.01,1.55,3.03,3.45,3.05,3.2,1.95,3.05,2.64,3.07,7.0,2022.0,3.0,Thursday,1.3214285714285714,0.0925178571428571,0.7855892857142858,0.1218214285714285,0.1484464285714286,2.196428571428572,0.2112330543293085,0.6398786537881408,0.1488882892632058,-0.0623447650661026,1.875
633,2022-07-08,110.0650405883789,30.693273544311523,38.78947830200195,44.37776565551758,40.1182975769043,-0.0031380902757551,-0.0021971100506344,0.0014954824787543,-0.0023438566617293,-0.009458618778312,-0.0019174244523059,85.75814207957153,2022Q3,2.96,3.09,1.57,3.12,3.53,3.14,3.27,1.98,3.13,2.68,3.16,7.0,2022.0,4.0,Friday,1.1311475409836065,0.1002131147540983,0.7825409836065573,0.1172786885245901,0.0657606557377049,2.081967213114754,0.2310186853655232,0.6292025769343141,0.1397787397040328,-0.0912399456614903,1.836065573770492
634,2022-07-11,108.62136840820312,30.374658584594727,38.4129753112793,43.78062438964844,39.94591522216797,-0.0131165370262735,-0.0103806118710934,-0.0097063174655592,-0.0134558659510811,-0.0042968511913019,-0.0093837749711054,84.95340697235675,2022Q3,2.97,2.99,1.58,3.07,3.43,3.09,3.18,2.18,3.05,2.79,3.06,7.0,2022.0,0.0,Monday,1.2916666666666667,0.0924375,0.7908750000000001,0.1168125,0.1352604166666666,2.125,0.2742068886582273,0.6166893759121498,0.1091037337318993,-0.1651031549263279,1.6666666666666667
635,2022-07-12,108.72724151611328,30.27810859680176,38.22954940795898,43.7237548828125,40.003379821777344,0.0009746987122485,-0.0031786361490803,-0.0047751027311456,-0.0012989651844569,0.0014385600953132,-0.0020972866563816,84.77523532549947,2022Q3,3.07,2.96,1.63,3.03,3.37,3.07,3.13,2.22,3.01,2.78,3.01,7.0,2022.0,1.0,Tuesday,1.1690140845070425,0.095169014084507,0.7947887323943662,0.1100985915492957,0.1111929577464788,2.140845070422535,0.2298156624909122,0.6453823203771887,0.1248020186338206,-0.1050136438570916,1.8309859154929575
636,2022-07-13,107.7070541381836,29.776046752929688,37.71788787841797,43.12661743164063,39.52452087402344,-0.0093829969720927,-0.0165816778900484,-0.0133839278114663,-0.0136570487318004,-0.0119704622431232,-0.0121418644332258,83.74590591088243,2022Q3,3.21,2.91,1.78,3.13,3.35,3.14,3.08,2.39,3.02,2.96,3.0,7.0,2022.0,2.0,Wednesday,1.147540983606557,0.0888032786885245,0.7816065573770491,0.129639344262295,0.1691524590163934,2.19672131147541,0.1990674642433763,0.6385871661735363,0.162345360949269,-0.0367221032941072,1.9180327868852456
637,2022-07-14,103.94390106201172,29.090539932250977,37.39931869506836,41.83755493164063,38.7296257019043,-0.0349387800667532,-0.0230220897477353,-0.0084461034609494,-0.0298901832967372,-0.020111443593528,-0.0172350174521955,82.30254376095844,2022Q3,3.16,2.96,1.99,3.15,3.36,3.16,3.11,2.4,3.06,2.93,3.05,7.0,2022.0,3.0,Thursday,1.2753623188405796,0.0997681159420289,0.7884347826086957,0.1118260869565217,0.052963768115942,2.057971014492753,0.2602290276596592,0.6202170315428056,0.1195539414437244,-0.1406750862159347,1.7391304347826086
638,2022-07-15,108.70800018310548,31.137401580810547,39.70660400390625,47.372928619384766,41.57401657104492,0.0458333685037619,0.0703617620479548,0.0616932444050681,0.1323063380923792,0.0734422504114407,0.06047163793881,87.2795133887142,2022Q3,3.12,2.93,1.98,3.13,3.34,3.14,3.1,2.37,3.05,2.94,3.03,7.0,2022.0,4.0,Friday,1.2133333333333334,0.0903066666666666,0.7813866666666667,0.1282666666666666,0.216948,2.2666666666666666,0.2647455751771728,0.6119386202096939,0.1233158077423771,-0.1414297674347957,1.7866666666666666
639,2022-07-18,107.59156036376952,31.14705467224121,39.76452255249024,47.45823287963867,40.96108627319336,-0.0102700796395431,0.0003100159596045,0.001458662860674,0.0018006963626691,-0.0147431099615823,-0.0047350200114852,86.86624314622593,2022Q3,3.13,2.96,1.96,3.15,3.39,3.15,3.14,2.5,3.06,3.02,3.05,7.0,2022.0,0.0,Monday,1.3442622950819672,0.061983606557377,0.8042950819672131,0.1337377049180327,0.3913786885245901,2.4918032786885247,0.1531788077220686,0.6331386749373108,0.213682504905174,0.0605036971831052,2.081967213114754
640,2022-07-19,110.25753021240234,32.19945526123047,41.41535186767578,49.41078567504883,41.7368278503418,0.0247786149733224,0.0337881253962408,0.0415151297995946,0.0411425516066332,0.0189385010928315,0.0327801942646119,89.71373547159624,2022Q3,3.18,3.01,1.93,3.23,3.42,3.22,3.17,2.52,3.14,3.06,3.11,7.0,2022.0,1.0,Tuesday,1.1594202898550725,0.0758405797101449,0.8259420289855073,0.0982608695652174,0.1264057971014492,2.188405797101449,0.2316901595871625,0.6543347835540771,0.1139750600643995,-0.1177150995227629,1.7826086956521738
641,2022-07-20,110.23828125,32.209110260009766,41.2415771484375,49.714088439941406,41.30586242675781,-0.0001745818391293,0.0002998497552511,-0.0041959010705378,0.0061383918662467,-0.0103257829063896,-0.0045125796002287,89.30889509904681,2022Q3,3.18,3.04,1.92,3.25,3.43,3.25,3.17,2.51,3.18,3.04,3.15,7.0,2022.0,2.0,Wednesday,1.135135135135135,0.0728378378378378,0.814,0.113027027027027,0.1605945945945946,2.175675675675676,0.211988102462193,0.6153049036054998,0.1727069993503391,-0.0392811031118538,1.8783783783783785
642,2022-07-21,110.98898315429688,32.489105224609375,41.78219604492188,49.84678649902344,41.641056060791016,0.0068098113993124,0.0086930362974739,0.0131085892893614,0.0026692244240249,0.0081149167294971,0.0105460112045686,90.250747707429,2022Q3,3.11,2.91,2.15,3.1,3.33,3.07,3.08,2.48,3.0,3.0,2.99,7.0,2022.0,3.0,Thursday,1.2,0.0760235294117647,0.8111058823529412,0.1128470588235294,0.2216188235294117,2.3294117647058825,0.2152372175827622,0.6044138953966253,0.1803488933864761,-0.034888324196286,1.9764705882352944
643,2022-07-22,110.45001983642578,32.276695251464844,41.676002502441406,49.20225524902344,41.26434326171875,-0.0048560073491422,-0.0065378831357792,-0.0025415979180773,-0.0129302467675148,-0.0090466677531498,-0.0044745921448112,89.84691242067399,2022Q3,3.01,2.77,2.15,2.98,3.23,2.93,3.0,2.49,2.87,2.97,2.85,7.0,2022.0,4.0,Friday,1.1971830985915493,0.0769436619718309,0.802056338028169,0.1209859154929577,0.2044478873239436,2.2253521126760565,0.2129541529690138,0.6509661240057206,0.1360797197230055,-0.0768744332460083,1.9295774647887325
644,2022-07-25,110.89274597167967,32.56634521484375,41.99458312988281,49.43921661376953,41.55412292480469,0.0040083843887901,0.0089739659256398,0.0076442222936987,0.0048160671405563,0.0070225196908626,0.0066495036400168,90.44434979185954,2022Q3,3.07,2.81,2.14,3.0,3.28,2.98,3.04,2.62,2.89,3.06,2.89,7.0,2022.0,0.0,Monday,1.16,0.1105599999999999,0.79208,0.0972599999999999,-0.073998,1.9,0.2938011548575013,0.6146253794431686,0.0915734762325882,-0.2022276786249131,1.66
645,2022-07-26,109.16034698486328,31.90980339050293,41.41535186767578,48.71885681152344,40.67512512207031,-0.0156222931593633,-0.0201601321858361,-0.0137929994546096,-0.0145706152238153,-0.0211530827957791,-0.0157859605689998,89.01659885235641,2022Q3,3.06,2.81,2.17,3.02,3.27,3.01,3.03,2.55,2.89,3.01,2.88,7.0,2022.0,1.0,Tuesday,1.2317073170731707,0.0746463414634146,0.798719512195122,0.1266341463414634,0.26525,2.341463414634146,0.221989751265316,0.6099564249559146,0.1680538302809908,-0.0539359209843252,1.8658536585365852
646,2022-07-27,110.9119873046875,32.431175231933594,42.19731521606445,49.61930465698242,41.41889190673828,0.0160464891163008,0.0163389236545981,0.0188810021676764,0.0184825323168502,0.0182855438658355,0.0180778832443799,90.62583053322112,2022Q3,3.0,2.78,2.14,2.96,3.26,2.93,3.03,2.44,2.82,2.93,2.83,7.0,2022.0,2.0,Wednesday,1.1538461538461535,0.0793942307692307,0.7955865384615385,0.125076923076923,0.2827807692307692,2.3653846153846154,0.1620151193481153,0.6368030089025314,0.201181874955252,0.0391667556071367,2.076923076923077
647,2022-07-28,110.49813079833984,32.17049026489258,41.82080841064453,49.50556182861328,41.56378173828125,-0.0037313956444648,-0.0080380980700425,-0.0089225298693075,-0.0022923100022348,0.0034981580837365,-0.0050710816988225,90.16625954256352,2022Q3,2.93,2.68,2.2,2.85,3.23,2.81,3.02,2.42,2.69,2.9,2.69,7.0,2022.0,3.0,Thursday,1.117117117117117,0.0778558558558558,0.7929459459459459,0.1291801801801801,0.2679720720720721,2.3063063063063063,0.1886858754845856,0.5917199933314109,0.2195941376676027,0.0309082621830171,2.045045045045045
